cliente_id,tipo_documento,numero_documento,nombres,apellido_paterno,apellido_materno,fecha_nacimiento,edad,genero,estado_civil,nivel_educacion,ocupacion,sector_economico,ciudad_residencia,departamento_residencia,region_residencia,ingresos_mensuales,egresos_mensuales,patrimonio_estimado,score_crediticio,segmento_cliente,canal_captacion,antiguedad_cliente_meses,fecha_registro,sucursal_id,estado_cliente
120,DNI,27104054,Roberto,Álvarez,Huanca,1986/07/01,38,M,Conviviente,Secundaria,Empleado Público,Construcción,El Tambo,Junín,Centro,2328.09,1164.3,118960.66,456,Regular,Telemarketing,167,2011/03/21,19,Activo
121,DNI,36884443,Luis,Castillo,MAMANI  ,18/01/1976,48,M,Soltero,Técnico,Empleado Privado,Tecnología,Cayma,Arequipa,Sur,6408.04,4367.6,106244.37,498,regular ,Telemarketing,14,2020-08-14,6,Activo
122,DNI,17146774,José,Pérez,Chávez,1978-02-08,46,M,Soltero,Universitario,Independiente,Construcción,Arequipa ,Arequipa,Sur,3894.97,2078.77,50803.33,474,Regular,Agencia,44,2021/05/01,7,Activo
123,DNI,58693806,Juan,  ortiz,Romero,18/05/1980,44,M,Viudo,Técnico,Empleado Privado,Tecnología,Lima,Lima,Lima y Callao,2909.75,1885.13,108652.46,497,regular ,Referido,179,29/03/2010,5,Inactivo
124,DNI,92172233,Claudia,Mamani,Ramos,29/11/1992,32,F,Soltero,Técnico,Empleado Público,Otro,El Tambo,Junín,Centro,1969.45,1286.56,19312.19,519,Regular,Digital,133,2014/01/03,19,Bloqueado
125,DNI,99861622,Elena,Ortiz,Vargas,1965/12/12,59,F,Casado,Universitario,Empleado Privado,Servicios,Wanchaq,Cusco,Sur,5194.04,2898.46,190656.68,637,Regular,Telemarketing,118,25-03-2015,17,Activo
126,DNI,29960653,Marco,Cusi,Jiménez,1992-06-12,34,M,Soltero,Técnico,Empleado Privado,Agricultura,Cusco,Cusco,Sur,4071.91,2400.52,153695.09,486,Regular,Telemarketing,10,15-12-2021,16,Activo
127,Pasaporte,754691373,Sofía,Ramos,Gutiérrez,1956/05/11,68,F,Conviviente,Técnico,Empresario,Salud,Yanahuara,Arequipa,Sur,4227.23,2532.76,247588.12,492,Regular,Referido,35,2022-02-06,8,Inactivo
128,DNI,30307053,Isabel,Rivera,González,1990/08/03,34,F,Soltero ,Universitario,Independiente,Tecnología,Wanchaq,Cusco,Sur,850.0,432.72,41298.83,443,Regular,Agencia,146,2013-01-03,17,Inactivo
129,DNI,41406029, Claudia,Herrera,Huanca,1992/03/10,32,f,Divorciado,Técnico,Empleado Público,Manufactura,Huancayo,Junín,Centro,2071.16,1423.65,67681.94,510,Regular,Digital,90,30-07-2017,18,Activo
130,DNI,44665743,José,Condori,Rodríguez,1960-02-02,64,M,Casado,Universitario,Empleado Privado,Finanzas,San Juan de Lurigancho,Lima,Lima y Callao,5344.65,3589.92,222675.87,488,Regular,Agencia,58,2020-03-19,1,Activo
131,Pasaporte,544432830,Héctor,Herrera,Choque,2002/02/11,24,M,Viudo,Universitario ,Independiente,Finanzas,Cusco,Cusco,Sur,3016.4,1419.09,131483.32,399,Regular,Digital,17,2023-07-30,16,Activo
132,DNI,38758428,Carlos,Huanca,Chávez,1961/09/06,63,M,Soltero,Secundaria,Empresario,Construcción,El Tambo,Junín ,Centro,13491.14,6873.35,624775.62,531,Premium,Referido,49,2020-12-12,19,Activo
133,DNI,71709991,Lucía,Castillo,Pérez,15-09-1991,35,F,Casado,Secundaria,Empleado Público,Servicios,Víctor Larco Herrera,La Libertad,Norte,3049.6,1885.1,73094.14,471,Regular,Telemarketing,96,2017/02/03,11,Activo
134,DNI,21752500,Juan,FloRes  ,Ramírez,1968/10/04,56,M,Casado,Tecnico,Empleado Privado,Construcción,  Sullana,Piura,Norte,1419.53,987.85,77262.1,473,Regular,Digital,37,2021/12/07,15,Activo
135,DNI,50583003,Carmen,Ramírez,Castro ,1982/02/21,42,F,Soltero,Universitario,Empleado Público,Agricultura,San Juan de Lurigancho,Lima,Lima y Callao,2150.12,1112.23,70577.29,482,Regular,Agencia,10,18-02-2024,1,Activo
136,DNI,25753260,Lucía,González,  Martínez,14-08-1968,58,F,Soltero,Universitario,Pensionista,Construcción,Wanchaq,Cusco,Sur,850.0,447.01,29796.75,487,Regular,Agencia,87,2017-10-26,17,Activo
137,DNI,167618,Miguel,Herrera,Martínez,1981/07/03,43,m,Soltero,Universitario,Empresario,Manufactura,SaNtIaGo dE SuRcO,Lima,Lima y Callao,7869.1,3634.36,281762.09,559,Premium,Referido,170,2011-01-11,2,Activo
138,DNI,41173934,Héctor,Sánchez,Apaza,22/08/1996,28,M,Viudo,Postgrado,Independiente,Transporte,Los Olivos,Lima,Lima y Callao,850.0,513.6,25312.1,533,Regular,Referido,131,2014-03-06,4,Activo
139,DNI,18114374,Diego,Reyes,Mamani,1979/07/27,45,M,Soltero,Secundaria,,Construcción,Los Olivos,Lima,Lima y Callao,2003.63,769.55,25302.14,576,Regular,Telemarketing,147,2012/11/13,4,Inactivo
140,DNI,79415521,Héctor,Vargas,Castro,13/11/1981,43,M,Casado ,Postgrado,Empleado Privado,Agricultura,Iquitos,Loreto,Oriente,5175.46,3222.37,53753.53,498,Regular,Telemarketing,166,2011-05-09,22,Activo
141,DNI,72965902,José,Rivera,Torres  ,1958/11/11,66,M,Casado,Técnico,,Educación,Piura,Piura,Norte,9417.08,3755.22,536851.57,515,Premium,Digital,152,2012/06/22,14,Activo
142,DNI,16375628,María,Apaza,Laime,1971/03/31,53,F,Conviviente,Universitario,Empleado Privado,Comercio,Wanchaq,Cusco,Sur,4260.83,2922.26,227543.09,583,Regular,Digital,134,2013/12/07,17,Activo
143,DNI,63177971,Paola,Rivera,González,1994/05/02,30,F,Conviviente,Técnico,Empleado Privado,Servicios,Wanchaq,Cusco,Sur,3648.98,1772.99,81971.31,530,Regular,Campaña Institucional,58,2020/03/10,17,Activo
144,DNI,83755037,Pablo,Álvarez,Martínez,2004-03-26,20,M,Casado,Universitario,Empleado Público,Finanzas,Pisco,Ica,Sur,1095.39,705.75,53863.32,360,Regular,Digital,164,2011/07/04,20,Activo
145,DNI,10272614,Rosa,Sánchez,Cruz,1987/09/01,38,F,casado,Secundaria,Empleado Privado,Educación,Trujillo,La Libertad,Norte,3954.02,2552.57,229928.44,567,Regular,Agencia,141,17-05-2013,10,Activo
146,DNI,82708086, ANDRÉS ,Sánchez,Álvarez,19-12-1982,42,M,Viudo,Técnico,Pensionista,Tecnología,Sullana,Piura,Norte,2010.09,1302.52,77626.01,411,Regular,Referido,118,2015/04/02,15,Inactivo
147,CE,346547226,Lucía,Ramírez,Sánchez,2003/06/22,21,F,Casado,Universitario,Independiente,Tecnología,Chiclayo,Lambayeque,Norte,1886.23,1082.64,46657.55,476,Regular,Agencia,108,29/01/2016,13,Activo
148,DNI,28851587,Diana,Choque,Reyes,1983-10-01,41,F,Casado,Postgrado,Empleado Privado,Educación,Iquitos,Loreto,Oriente,1005.42,611.9,43940.66,478,Regular,Referido,34,2020-04-16,22,Inactivo
149,DNI,44204380,Cecilia ,García,Apaza,14-11-1998,26,F,Casado,Técnico,Empleado Privado,Finanzas,Arequipa,Arequipa,Sur,3498.58,1492.16,149925.41,486,Regular,Telemarketing,69,2019/04/08,7,Activo
150,CE,665800439,Silvia,Choque,Medina,1994/09/09,30,F,Conviviente,Universitario,Empleado Público,Salud,Tarapoto,San Martín,Oriente,,991.76,69032.15,429,Regular,Referido,171,2010-12-14,23,Inactivo
151,DNI,28160648,Ángela,Herrera,Cusi,1983-03-09,41,fem,Soltero,Secundaria,Empleado Privado,Agricultura,Sullana,Piura,Norte,4557.16,2788.86,82310.88,436,Regular,Agencia,46,25/01/2020,15,Activo
152,DNI,85158328,Ana,Flores,Vargas,13/03/1976,48,F,Soltero,Universitario,Empleado Privado,Educación,Iquitos, LORETO,Oriente,-2284.29,1549.58,91398.21,452,Regular,Digital,78,2018/07/21,22,Activo
153,DNI,1573993,Fernando,Castillo,Castillo,1984/07/10,40,M,Conviviente,Universitario,Empleado Privado,Transporte,Cusco,Cusco,Sur,1671.71,1143.61,67120.14,452,Regular,Agencia,144,2013-02-06,16,Activo
154,DNI,35811288,Eduardo,Cusi, Chávez,26/12/1997,27,M,Soltero,Secundaria,Empresario,Otro,Sullana,Piura,Norte,16526.08,10627.51,454431.14,515,Regular,Digital,125,24/09/2014,15,Activo
155,DNI,50110248,Rosa,Reyes,Cusi,1991-01-15,33,F,Soltero,Universitario,Empresario,Agricultura,Miraflores,Lima,Lima y Callao,6076.95,3750.94,186151.34,495,Regular,Digital,176,2010-07-14,3,Activo
156,DNI,15814491,Andrés,Rodríguez,Medina,1985-01-31,39,M,Soltero,Postgrado,Empleado Privado,Educación,Miraflores,Lima,Lima y Callao,3784.17,1445.13,172008.9,527,Regular,Agencia,150,2012/09/04,3,Activo
157,DNI,50882100,Iván,Cruz,Ramírez,1989/06/23,35,M,Casado,Técnico,Independiente,Tecnología,Chimbote,Ancash,Centro,1475.76,961.94,34442.59,460,Regular,Telemarketing,37,19-10-2020,21,Activo
158,DNI,31290878,Silvia,Jiménez,Reyes,2004-06-08,20,F,Soltero,Universitario,Empresario,Agricultura,Cayma,Arequipa,Sur,1925.71,1256.46,29670.7,549,Regular,Agencia,57,2020-04-07,6,Activo
159,DNI,94929955,Andrés,Jiménez,Ramírez,1963/02/07,61,M,Conviviente,Secundaria,Independiente,Transporte,Arequipa,Arequipa,Sur,2240.92,923.29,90118.2,546,Regular,Agencia,82,2018/03/23,7,Activo
160,DNI,91428341,Cecilia,Gutiérrez,Herrera,1979-11-05,45,F,Divorciado,Universitario,Independiente,Tecnología,Trujillo,La Libertad,Norte,,10004.97,678337.08,590,Premium,Digital,125,2014-09-08,10,Activo
161,DNI,94278816,Fabiola,Reyes,Martínez,1984/04/03,40,F,Casado,Secundaria,Empleado Privado,Manufactura,Chimbote,Ancash,Centro,1739.67,1158.75,62738.08,395,Regular,Telemarketing,39,2021/07/10,21,Activo
162,DNI,73145303,Lucía, CONDORI,Ramírez,1980/05/28,44,F,Casado,Universitario,Empleado Privado,Educación,Lima,Lima,Lima y Callao,1980.99,1111.8,74133.11,411,Regular,Digital,124,14/10/2014,5,Activo
163,DNI,26659184,Rodrigo,Vargas,Sánchez,14-01-1990,34,M,Casado,Postgrado,Pensionista,Tecnología,Cajamarca,Cajamarca,Norte,850.0,495.33,18888.49,565,regular ,Digital,68,14/05/2019,24,Activo
164,DNI,59136517,Diego,García,Condori,1972/11/03,52,mas,Casado,Técnico,Empleado Público,Finanzas,La Esperanza,La Libertad,Norte,2262.72,1026.36,78643.43,603,Regular,Agencia,55,21/06/2020,9,Activo
165,DNI,28699041,Juan,Ramírez,Laime,14/03/1982,42,M,Soltero,Universitario,Empleado Privado,Salud,El Tambo,Junín,Centro,1851.68,1076.66,18587.02,570,Regular,Telemarketing,38,2020-07-04,19,Activo
166,DNI,36621038,Elena,Flores,Gómez,28-02-1976,48,F,Conviviente,Universitario,Independiente,Educación,Víctor Larco Herrera,La Libertad,Norte,1179.53,548.06,53854.64,483,Regular,Referido,117,2015-05-04,11,Activo
167,DNI,68650863,Víctor,Martínez,Cusi,1993/04/26,31,M,Conviviente,Técnico,Independiente,Educación, Pisco,Ica,Sur,850.0,348.35,35945.15,519,Regular,Agencia,139,2013-07-06,20,Activo
168,DNI,64300981,Diana,Laime,Sánchez,1960-06-13,64,F,casado ,Técnico,Empleado Privado,Manufactura,Miraflores,Lima,Lima y Callao,1651.36,879.66,33176.93,544,REGULAR,Referido,73,2018-12-14,3,Activo
169,DNI,68872588, Jorge ,Castro,Ortiz,1990-08-29,34,M,Casado,Postgrado,Empresario,Finanzas,La Esperanza,La Libertad,Norte,4022.64,2073.83,108665.56,466,Regular,Agencia,175,2010-08-05,9,Activo
170,DNI,89026012,Adriana,Torres,Cruz,25-05-1993,31,F,Casado,Universitario,Independiente,Servicios,Wanchaq,Cusco,Sur,2211.53,1512.15,29224.24,425,Regular,Agencia,103,2016/06/21,17,Activo
171,DNI,3843098,Juan,Medina,Rojas,1979-03-04,45,M,Casado,Técnico,,Construcción,Santiago de Surco,Lima,Lima y Callao,2302.6,1086.07,133789.24,478,Regular,Referido,45,2020-08-08,2,Activo
172,DNI,18489554, Lucía,Pérez,Gutiérrez,1993-06-18,31,F,Soltero,Postgrado,Empleado Público,Salud,Wanchaq,Cusco,Sur,1535.74,777.77,59089.39,531,Regular,Telemarketing,4,2020-01-18,17,Activo
173,DNI,94769735,José, CONDORI,Sánchez,1976-04-01,48,M,Conviviente,Técnico,Empleado Privado,Salud,Wanchaq, CUSCO,Sur,1826.51,866.06,104558.21,501,Regular,Telemarketing,66,2019/07/03,17,Inactivo
174,DNI,4341651,Eduardo, GoNzÁlEz ,Medina,23/02/1973,51,M,Casado,Secundaria,Independiente,Transporte,Víctor Larco Herrera,La Libertad,Norte,850.0,382.94,37791.98,528,Regular,Agencia,106,2016-04-06,11,Inactivo
175,DNI,95211179,Manuel,Díaz,Huanca,29-09-1990,34,M,Soltero,Universitario,Empleado Privado,Comercio,Yanahuara,Arequipa,Sur,3559.11,1628.14,77592.44,436,Regular,Telemarketing,52,28-08-2020,8,Activo
176,DNI,67808562,Óscar,Gutiérrez,Huanca,2004/10/04,20,M,Casado,Secundaria,Estudiante,Tecnología,Yanahuara,Arequipa,Sur,850.0,572.15,19187.78,454,Regular,Digital,148,2012/10/31,8,Activo
177,DNI,95527636,Fernando,Medina,Sánchez,30-07-1979,45,M,Casado,Técnico,Empleado Público,Educación,La Esperanza,La Libertad,Norte,1503.02,-985.66,26651.44,545,Regular,Agencia,61,20/12/2019,9,Activo
178,CE,270267288,Óscar,Cruz,Sánchez,2002/08/21,22,M,Divorciado,universitario ,Empresario,Agricultura,Arequipa,Arequipa,Sur,4677.59,2608.73,245704.7,415,Regular,Agencia,38,23/10/2021,7,Inactivo
179,DNI,84506159,Miguel,Rivera,López,1990-09-21,34,M,Soltero,Universitario,Empresario,Otro,Víctor Larco Herrera,La Libertad,Norte,5543.64,2951.95,225919.05,454,Regular,Digital,67,20-06-2019,11,Bloqueado
180,DNI,56996112,Andrés,Condori,Huanca,27/05/1987,37,M,Casado,Técnico,Empresario,Otro,Lima,Lima,Lima y Callao,10093.52,5066.37,231133.8,483,Regular,Agencia,43,2021/05/31,5,Activo
181,DNI,41326111,Gabriela,Romero,Herrera,19/03/1972,52,F,Conviviente,Técnico,Empleado Público,Comercio,San Juan de Lurigancho,Lima,Lima y Callao,1444.66,757.14,24126.6,550,Regular,Agencia,33,2021/04/11,1,Activo
182,DNI,72282005,Carmen,Sánchez,Ortiz,1965-03-05,59,F,Conviviente,técnico,Empleado Privado,Salud,Trujillo,La Libertad,Norte,934.31,550.82,50494.32,466,Regular,Digital,59,2020/02/19,10,Inactivo
183,DNI,88457831,Rocío,Romero,Ramírez,21-01-1976,48,F,casado,,Empleado Público,Agricultura,Cajamarca,Cajamarca,Norte,2033.92,1157.43,64557.15,536,Regular,Agencia,163,15/07/2011,24,Activo
184,DNI,49308536,Patricia,Jiménez,Chávez,14/05/1990,34,F,Conviviente,Técnico,Empleado Público,Manufactura,Cusco,Cusco,Sur,2052.07,1231.42,68909.43,486,Regular,Agencia,77,2018/09/04,16,Activo
185,DNI,84631224,Pablo,Cruz,Ortiz,1968/12/05,56,M,Soltero,Técnico,Empleado Público,Salud, PISCO ,Ica,Sur,2583.92,1179.97,123397.66,547,Regular,Agencia,178,28/04/2010,20,Activo
186,DNI,12073564,Carlos,Flores,López,1987-04-12,37,M,Divorciado,Técnico,Empleado Privado,Transporte,Lima,Lima,Lima y Callao,2147.52,1484.25,48684.18,456,Regular,Digital,113,2015-08-28,5,Activo
187,DNI,36730371,Jorge,López,Gutiérrez,1978/06/26,46,M,Casado,Postgrado,Empleado Privado,Salud,La Esperanza,La Libertad,Norte,2377.6,1261.19,42782.53,509,Regular,Agencia,98,2016/11/17,9,Inactivo
188,Pasaporte,365024916,Lucía,Martínez,Choque,26/04/1958,66,F,DIVORCIADO,Secundaria,Empleado Privado,Comercio,Santiago de Surco,Lima,Lima y Callao,5203.59,2778.68,122483.56,502,Regular,Digital,171,2010/12/09,2,Activo
189,DNI,28127358,Patricia,Herrera,Pérez,1968/09/09,56,F,Divorciado,Universitario,Empleado Privado,Salud,Chimbote,Ancash,Centro,2568.96,1051.34,103193.92,397,Regular,Referido,16,2021/02/04,21,Activo
190,DNI,85574982,Manuel,Ramírez,Ortiz,19/12/1995,29,M,Soltero,Secundaria,Empleado Público,Agricultura,Tarapoto,  San Martín,Oriente,900.09,468.05,20994.74,465,Regular,Referido,126,20/08/2014,23,Activo
191,CE,638782945,Rodrigo,Condori,Medina,1982-10-09,42,M,Casado,Técnico,Empresario,Servicios,Víctor Larco Herrera,La libertad,Norte,15683.28,9069.88,422380.69,552,Premium,Digital,17,19-07-2023,11,Activo
192,DNI,99405391,Patricia,Gómez,Martínez,29-09-1985,39,F,Soltero,Postgrado,Empleado Privado,Otro,Chimbote,Ancash,Centro,4214.14,1859.77,40685.38,365,Regular,Digital,100,2016/09/23,21,Inactivo
193,DNI,80141381,Rodrigo,López,Herrera  ,1980/04/01,44,M,Soltero,Técnico,Independiente,Educación,Tarapoto,San Martín,Oriente,4060.79,2700.17,206066.33,412,Regular,Agencia,15,2023-09-12,23,Activo
194,DNI,61228685,Rodrigo,Gómez,Choque,1969-04-04,55,mas,Casado,Universitario,Empleado Público,Finanzas,Chiclayo,Lambayeque,Norte,2653.99,1098.13,109366.85,504,Regular,Digital,173,2010/10/02,12,Activo
195,DNI,45776004,Andrés,Herrera,Álvarez,23-02-1975,49,M,Casado,Universitario,Empleado Público,Agricultura,Arequipa,Arequipa,Sur,5510.65,3374.05,218428.36,534,Regular,Agencia,97,2016/12/19,7,Bloqueado
196,DNI,24593344,Andrés,Rodríguez,Gutiérrez,1980/04/03,44,M,Soltero,Técnico,Empleado Público,Manufactura,Los Olivos,Lima,Lima y Callao,1782.52,1002.87,67243.46,462,Regular,Referido,10,24-10-2021,4,Activo
197,DNI,55661390,Lucía,Huanca,Laime,26/11/1973,51,F,Casado,Universitario,Independiente,Comercio,El Tambo,Junín,Centro,1368.11,651.39,62934.49,503,Regular,Agencia,98,2016-12-11,19,Activo
198,DNI,81364622,Patricia,Vargas,Condori,1988/01/18,36,F,Casado,Técnico,Empleado Privado,Comercio,Chiclayo,Lambayeque,Norte,3454.59,1368.59,159056.53,499,Regular,Digital,115,28-06-2015,13,Activo
199,Pasaporte,833146591,José,Ramírez,Ramírez,13/05/1970,54,M,Soltero,Técnico,Independiente,Transporte,Arequipa,Arequipa,Sur,1780.21,954.4,74620.92,489,Regular,Agencia,144,13/02/2013,7,Activo
200,CE,335211039,María,Ramos,Rivera,13/07/1994,30,F,Conviviente,Universitario,Independiente,Agricultura,Lima,Lima,Lima y Callao,1553.36,1082.46,48146.28,488,Regular,Agencia,113,19-09-2015,5,Activo
201,DNI,20698042,César,Mamani,Rodríguez,1973/07/28,51,M,Soltero,Técnico,Empleado Privado,Finanzas,Wanchaq,Cusco,Sur,,1059.39,35681.86,548,regular,Agencia,67,2019/06/14,17,Activo
202,Pasaporte,815798123,Carmen,Medina,Gutiérrez,1966-02-10,58,F,Casado,Técnico,Empresario,Comercio,Chimbote,Ancash,Centro,8241.68,4872.75,436336.61,646,Premium,Agencia,99,2016-11-06,21,Inactivo
203,DNI,46084325,Diego,Rojas,Rivera,1992/12/30,32,M,Conviviente,Universitario,Empleado Privado,Servicios,Yanahuara,Arequipa,Sur,1412.87,696.0,57238.2,372,Regular,Referido,129,20/05/2014,8,Activo
204,DNI,32983248,Ángela,Cruz,Álvarez,14/09/1965,59,F,Conviviente,Técnico,Independiente,Construcción,Pisco,Ica,Sur,4161.74,2149.41,100896.82,513,Regular,Referido,85,2017-12-24,20,Activo
205,Pasaporte,647423122,Luis,Choque,Cusi,1979-11-13,45,M,Soltero,Postgrado,Empleado Privado,Finanzas,San Juan de Lurigancho,Lima,Lima y Callao,1659.41,1076.37,25832.35,625,Regular,Agencia,82,2018/03/10,1,Activo
206,DNI,26772233,RicArdO,Cruz,Rodríguez,1981-07-12,43,M,Soltero,Universitario,Empleado Privado,Comercio,Pisco,Ica,Sur,3031.26,1908.31,45385.55,530,Regular,Telemarketing,121,2015/01/01,20,Inactivo
207,DNI,73660965,Héctor,Díaz,Reyes,1977/12/10,47,M,Casado,Postgrado,Empleado Privado,Finanzas,Pisco,Ica,Sur,3306.38,2266.54,101978.12,453,Regular,Digital,126,2014-08-04,20,Activo
208,DNI,8680347,Ana,Apaza,Sánchez,26/05/1977,47,F,Casado,Técnico,Empleado Público,Agricultura,Yanahuara,Arequipa,Sur,4649.32,3072.67,249410.71,593,Regular,Digital,133,2014-01-11,8,Activo
209,DNI,82665702,  Ana,Apaza,  Flores,1953-05-24,73,F,Casado,Universitario,Empresario,Manufactura,Los Olivos,Lima,Lima y Callao,4828.24,2532.62,220059.75,485,Regular,Telemarketing,47,2021-01-27,4,Activo
210,DNI,89268602,Rodrigo,Rivera,Torres,25-11-1984,40,M,Conviviente,Universitario,Empleado Privado,Otro,Wanchaq,Cusco,Sur,2884.43,1510.89,77513.45,545,Regular,Telemarketing,99,21/10/2016,17,Activo
211,DNI,40777809,Enrique,López,Álvarez,2003-08-02,21,M,Conviviente,Técnico,Empleado Privado,Finanzas,Los Olivos,Lima,Lima y Callao,5146.09,3221.26,160585.94,453,Regular,Referido,34,2022-03-11,4,Activo
212,DNI,50209945,Víctor,García,Morales,1988/04/04,36,M,Conviviente,Secundaria,Empleado Privado,Educación,Arequipa,Arequipa  ,Sur,1639.12,952.6,83015.38,386,Regular,Campaña Institucional,13,2019/12/13,7,Activo
213,DNI,56168147,Héctor,Laime,Choque,1973-10-15,51,M,Soltero,Universitario,Pensionista,Agricultura,Santiago de Surco,Lima,Lima y Callao,1152.6,714.37,30808.78,427,Regular,Agencia,24,27-11-2020,2,Activo
214,CE,469548995,Fernando,López,Sánchez,21-03-1998,26,M,Conviviente,universitario,Independiente,Salud,CUSCO ,Cusco,Sur,1620.07,941.7,96124.98,554,Regular,Digital,177,2010-05-30,16,Activo
215,DNI,66055830,Roberto,Cruz,Chávez,1986/10/03,38,M,Casado,Universitario,Empleado Privado,Agricultura,Los Olivos,Lima,Lima y Callao,1302.64,505.0,52788.13,466,Regular,Referido,54,2020/06/30,4,Activo
216,DNI,57702727,Andrés,García,Torres,24-01-1986,38,M,Conviviente,Universitario,Empleado Privado,Transporte,San Juan de Lurigancho,Lima,Lima y Callao,850.0,430.73,31946.33,475,Regular,Digital,45,2020/11/09,1,Activo
217,DNI,51240568,Ana,Apaza,Ramos,1985/03/27,39,F,Conviviente,Universitario,Independiente,Educación,Arequipa,Arequipa,Sur,3710.21,1784.47,133070.56,587,Regular,Agencia,148,2012/10/14,7,Activo
218,DNI,21503178,Sofía,Vargas,Martínez,1969/08/28,55,F,Soltero,Técnico,Empleado Público,Tecnología,Sullana,Piura,Norte,2081.54,1122.07,42374.74,465,Regular,Agencia,78,2018/07/30,15,Activo
219,DNI,7681040,Alejandro,Ramos,Vargas,1952-11-06,72,M,Casado,Universitario,Independiente,Servicios,Wanchaq,Cusco,Sur,2983.15,1227.39,176239.19,516,Regular,Agencia,174,2010-09-12,17,Inactivo
220,DNI,57142241,Héctor,Ramos,Rodríguez,22/03/1983,41,M,Soltero,Universitario,Independiente,Tecnología,Arequipa,Arequipa,Sur,2658.57,1553.75,50278.81,478,Regular,Agencia,50,13/11/2020,7,Activo
221,DNI,7016016,Gabriela,Flores,Chávez,1989-03-22,35,F,Casado,Universitario,Empleado Privado,Finanzas,Víctor Larco Herrera,La Libertad,Norte,2052.0,826.54,81853.6,474,Regular,Digital,139,2013/07/18,11,Activo
222,DNI,71747733,David,Ramos,Castillo,1989-09-30,35,M,Soltero,Universitario,Independiente,Agricultura,Sullana,Piura,Norte,1340.78,797.33,47921.11,481,Regular,Telemarketing,146,2012/12/30,15,Activo
223,DNI,59928161,Adriana,Castillo,Vargas,23-05-1986,38,F,Casado,Universitario,Empleado Público,Agricultura,Cusco,Cusco,Sur,3734.29,1497.14,51795.08,358,Regular,Digital,119,2015-02-25,16,Activo
224,DNI,69583219,Víctor,Morales,Choque,1969/10/25,55,M,Viudo,Secundaria,Estudiante,Finanzas,Tarapoto,San Martín,Oriente,1177.87,592.26,30291.44,390,Regular,Digital,152,2012-06-24,23,Activo
225,DNI,1329022,Lucía,Ramos,Rojas ,1987/12/06,37,F,Casado,Técnico,Independiente,Finanzas, Chiclayo ,Lambayeque,Norte,1729.98,1036.89,67491.85,401,Regular,Digital,84,2018-01-22,13,Activo
226,DNI,86240580,Valeria,RaMoS,Laime,1992/01/27,32,F,Soltero,Universitario,Empleado Privado,Transporte, Chiclayo ,Lambayeque,Norte,1510.84,1030.19,46240.48,567,Regular,Agencia,23,19/01/2021,12,Activo
227,DNI,86562422,José,Rojas,Vargas,15/01/1971,53,M,Soltero,Universitario,Empleado Público,Construcción,Iquitos,Loreto,Oriente,3801.51,1908.74,138170.36,566,Regular,Referido,45,2021/04/06,22,Activo
228,DNI,27868765,Jorge,Pérez,Ramírez,1996-02-14,28,M,Soltero,tecnico,Empresario,Comercio,Tarapoto,San Martín,Oriente,3743.06,2452.64,203870.59,516,Regular,Digital,155,2012-03-10,23,Activo
